epoch,train_loss,train_affinity_loss,train_lsd_loss,val_loss,val_affinity_loss,val_lsd_loss,val_dice,val_iou,seconds
24,0.042324555232189594,0.03530268733622506,0.00702186789654661,0.07251859332124393,0.062461613987882934,0.010056979566191634,0.9767632683118185,0.9552677373091379,3430.3
25,0.0424220045725815,0.035346051228116265,0.007075953333405778,0.11093009977291028,0.09755138431986173,0.0133787162679558,0.9635820686817169,0.931138426065445,3484.2
26,0.04182836310355924,0.03485600811080076,0.0069723550046910535,0.11880008752147357,0.10518758495648702,0.013612503496309122,0.9578334788481394,0.9201036294301351,3411.5
27,0.03992206822382286,0.03322676678886637,0.006695301416912116,0.07337834406644106,0.0632581515237689,0.010120193551604947,0.9791050553321838,0.959405759970347,3370.1
28,0.0400569094158709,0.033269669603323566,0.006787239784898702,0.08723739596704642,0.07748062287767728,0.009756773943081498,0.9655005435148875,0.9341979722181956,3356.7
29,0.03936400453327224,0.032760486307088284,0.006603518232877832,0.05374000376711289,0.04557467779765526,0.008165326279898485,0.9832648436228434,0.96721218029658,3369.4
30,0.0396437068155501,0.033029429817106576,0.006614277019689325,0.11296804497639339,0.09916633553802967,0.01380170873987178,0.9656208654244741,0.9343278706073761,3365.1
31,0.03789229970076122,0.031575768097536636,0.006316531581687741,0.06865835624436538,0.059441293900211654,0.00921706180088222,0.9761200845241547,0.9537183145682017,3339.3
32,0.037548184257466345,0.03128724331269041,0.006260940940119326,0.10878992142776649,0.09658640002210934,0.012203520939995846,0.9639606873194376,0.9315603276093801,3355.8
33,0.03745830556959845,0.03123728139209561,0.006221024225524161,0.09624304187794526,0.08561653519670169,0.010626505129039288,0.9701061844825745,0.9430856108665466,3371.7
34,0.0362534695409704,0.0302373597555561,0.006016109846677864,0.1237737387418747,0.11058237279454868,0.013191364705562592,0.9637870689233144,0.9311468998591105,3391.1
35,0.036470043044537305,0.030422134929103777,0.006047908143082168,0.10654761642217636,0.09531032914916675,0.01123728851477305,0.9677950441837311,0.9382717311382294,3379.9
36,0.036814346422906964,0.030750895399833097,0.006063451059453655,0.07711525696019332,0.0672978504250447,0.00981740738886098,0.9722138047218323,0.946770171324412,3352.9
37,0.03526811769697815,0.02944240941782482,0.005825708296033554,0.10132855456322432,0.09118322034676869,0.010145336117905876,0.9689886768658956,0.9411340157190958,3334.9
38,0.03379643965745345,0.028206281663151457,0.005590158048144076,0.08768177901705106,0.0769019474585851,0.010779831791296601,0.9771942595640818,0.9558021426200867,3359.3
39,0.03549056924763136,0.02962043578037992,0.005870133460848592,0.10005797569950421,0.08951448649168015,0.010543487345178923,0.9654176731904348,0.9342014292875925,3361.3
